Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,74.6500015258789,74.69999694824219,73.52999877929688,74.16000366210938,65.80897521972656,5022700
2020-01-03,73.22000122070312,74.05999755859375,73.06999969482422,73.56999969482422,65.28543090820312,4453000
2020-01-06,73.12000274658203,73.94000244140625,73.05999755859375,73.86000061035156,65.54277038574219,4620700
2020-01-07,73.61000061035156,73.66999816894531,72.66000366210938,73.58000183105469,65.29429626464844,6172300
2020-01-08,72.5,73.08999633789062,71.5999984741211,72.66000366210938,64.47789764404297,8311200
2020-01-09,73.0,73.26000213623047,72.66999816894531,72.86000061035156,64.65536499023438,5426200
2020-01-10,73.30999755859375,73.36000061035156,71.81999969482422,72.11000061035156,63.98983383178711,5198600
2020-01-13,72.29000091552734,72.98999786376953,71.62999725341797,72.76000213623047,64.56663513183594,6654600
2020-01-14,72.52999877929688,73.93000030517578,72.5199966430664,73.83000183105469,65.51614379882812,6484200
2020-01-15,73.98999786376953,75.62000274658203,73.94000244140625,75.2699966430664,66.79399871826172,8102800
2020-01-16,75.62999725341797,76.16999816894531,75.27999877929688,76.05000305175781,67.48615264892578,6902300
2020-01-17,76.11000061035156,76.44000244140625,75.83000183105469,76.0199966430664,67.45953369140625,5500400
2020-01-21,76.0,76.01000213623047,74.3499984741211,74.58999633789062,66.19055938720703,8662800
2020-01-22,74.16000366210938,74.62000274658203,73.91000366210938,74.01000213623047,66.11910247802734,4201400
2020-01-23,73.76000213623047,73.87999725341797,72.4800033569336,73.52999877929688,65.69026184082031,8602500
2020-01-24,73.63999938964844,73.6500015258789,70.16999816894531,71.43000030517578,63.81417465209961,10126000
2020-01-27,69.9000015258789,71.20999908447266,69.36000061035156,70.97000122070312,63.40321350097656,6403300
2020-01-28,71.25,72.13999938964844,71.12000274658203,71.81999969482422,64.16258239746094,5039100
2020-01-29,72.11000061035156,72.11000061035156,70.44999694824219,70.55000305175781,63.027992248535156,6285200
2020-01-30,70.08999633789062,70.20999908447266,68.37999725341797,69.70999908447266,62.27756881713867,8430500
2020-01-31,69.3499984741211,69.3499984741211,67.4000015258789,67.81999969482422,60.58907699584961,9869700
2020-02-03,68.4000015258789,68.61000061035156,66.79000091552734,66.93000030517578,59.79396438598633,7694600
2020-02-04,67.30999755859375,68.45999908447266,67.30000305175781,67.87999725341797,60.64266586303711,7525100
2020-02-05,68.77999877929688,70.77999877929688,68.55999755859375,70.54000091552734,63.01906204223633,6609800
2020-02-06,71.0,71.58999633789062,70.41000366210938,70.83999633789062,63.287078857421875,6514400
2020-02-07,71.05000305175781,72.08999633789062,71.0,71.55999755859375,63.930301666259766,6611300
2020-02-10,71.55000305175781,73.33000183105469,71.26000213623047,73.25,65.44010925292969,8760200
2020-02-11,73.80999755859375,74.12999725341797,73.43000030517578,73.8499984741211,65.97615051269531,7933600
2020-02-12,74.68000030517578,75.25,72.63999938964844,73.75,65.88681030273438,13500800
2020-02-13,73.44999694824219,74.0999984741211,71.94000244140625,72.0,64.32339477539062,8553900
2020-02-14,71.9800033569336,72.02999877929688,70.2699966430664,71.37000274658203,63.76057815551758,7655100
2020-02-18,71.19000244140625,72.0,70.9000015258789,72.0,64.32339477539062,4844000
2020-02-19,72.30999755859375,72.55999755859375,71.66000366210938,71.77999877929688,64.12686157226562,4831600
2020-02-20,71.5,72.2300033569336,70.55999755859375,71.94000244140625,64.26979064941406,5719300
2020-02-21,71.55000305175781,71.80000305175781,71.01000213623047,71.51000213623047,63.885643005371094,5186200
2020-02-24,69.43000030517578,69.94000244140625,67.72000122070312,67.91999816894531,60.678409576416016,9637600
2020-02-25,68.23999786376953,68.37000274658203,64.08999633789062,64.33000183105469,57.4711799621582,15062300
2020-02-26,64.6500015258789,65.19999694824219,62.54999923706055,62.650001525878906,55.97028732299805,16872600
2020-02-27,61.5,61.5,59.33000183105469,59.33000183105469,53.004268646240234,22059900
2020-02-28,57.290000915527344,59.34000015258789,57.099998474121094,59.18000030517578,52.87025833129883,23726000
2020-03-02,60.66999816894531,64.06999969482422,59.86000061035156,64.02999877929688,57.203155517578125,15909500
2020-03-03,64.56999969482422,65.6500015258789,61.36000061035156,62.540000915527344,55.872013092041016,14989700
2020-03-04,66.5999984741211,66.9800033569336,64.83000183105469,66.04000091552734,58.99884796142578,14690700
2020-03-05,63.939998626708984,65.44000244140625,63.630001068115234,64.36000061035156,57.49797058105469,8581800
2020-03-06,62.56999969482422,65.08999633789062,62.20000076293945,64.1500015258789,57.31036376953125,11683300
2020-03-09,59.75,63.150001525878906,59.599998474121094,61.29999923706055,54.76423263549805,13484500
2020-03-10,62.7599983215332,63.36000061035156,59.060001373291016,62.599998474121094,55.925621032714844,13274300
2020-03-11,61.220001220703125,63.0,59.97999954223633,61.310001373291016,54.77315139770508,12099100
2020-03-12,57.130001068115234,57.97999954223633,53.5,54.599998474121094,48.77857971191406,16856700
2020-03-13,57.459999084472656,59.79999923706055,54.459999084472656,59.63999938964844,53.28121566772461,15473500
2020-03-16,53.68000030517578,56.88999938964844,52.209999084472656,52.29999923706055,46.72379684448242,13566000
2020-03-17,53.630001068115234,59.25,52.63999938964844,58.0,51.816062927246094,15473700
2020-03-18,54.349998474121094,59.63999938964844,53.060001373291016,57.18000030517578,51.08349609375,17953700
2020-03-19,56.79999923706055,59.11000061035156,54.13999938964844,55.380001068115234,49.47541427612305,16247100
2020-03-20,55.810001373291016,56.779998779296875,53.529998779296875,54.70000076293945,48.867916107177734,15682300
2020-03-23,53.86000061035156,54.970001220703125,52.040000915527344,53.09000015258789,47.429561614990234,16336800
2020-03-24,55.130001068115234,55.63999938964844,52.86000061035156,54.349998474121094,48.55522918701172,19331500
2020-03-25,54.400001525878906,57.529998779296875,52.709999084472656,53.63999938964844,47.920921325683594,19601500
2020-03-26,53.650001525878906,58.45000076293945,52.279998779296875,58.310001373291016,52.0930290222168,23189500
2020-03-27,56.75,59.779998779296875,55.81999969482422,58.599998474121094,52.35209655761719,15034000
2020-03-30,58.91999816894531,60.400001525878906,57.779998779296875,59.68000030517578,53.316951751708984,12939200
2020-03-31,59.18000030517578,59.84000015258789,58.18000030517578,59.33000183105469,53.004268646240234,11018700
2020-04-01,57.75,58.869998931884766,57.20000076293945,58.34000015258789,52.11981964111328,11474400
2020-04-02,56.77000045776367,56.97999954223633,54.06999969482422,55.40999984741211,49.50221633911133,16796400
2020-04-03,55.220001220703125,56.599998474121094,54.349998474121094,55.720001220703125,49.7791633605957,8793000
2020-04-06,57.77000045776367,57.91999816894531,55.779998779296875,56.220001220703125,50.22584533691406,11833800
2020-04-07,57.900001525878906,58.52000045776367,56.15999984741211,56.869998931884766,50.806549072265625,12324100
2020-04-08,57.33000183105469,59.81999969482422,56.849998474121094,59.40999984741211,53.07573318481445,8559800
2020-04-09,59.52000045776367,61.45000076293945,59.31999969482422,60.470001220703125,54.02272033691406,9168000
2020-04-13,60.5,61.2599983215332,58.119998931884766,58.959999084472656,52.67372131347656,9990300
2020-04-14,59.880001068115234,61.66999816894531,59.66999816894531,61.560001373291016,54.99651336669922,8254200
2020-04-15,60.650001525878906,60.93000030517578,59.45000076293945,60.560001373291016,54.10313415527344,9272800
2020-04-16,60.84000015258789,62.88999938964844,60.43000030517578,62.560001373291016,55.889888763427734,11098600
2020-04-17,64.01000213623047,64.25,62.349998474121094,63.36000061035156,56.60458755493164,8006300
2020-04-20,62.75,63.689998626708984,62.15999984741211,62.34000015258789,55.69334030151367,8217900
2020-04-21,61.5099983215332,61.709999084472656,59.970001220703125,60.25,53.826171875,8569700
2020-04-22,60.790000915527344,60.9900016784668,60.08000183105469,60.349998474121094,54.366695404052734,5740400
2020-04-23,60.88999938964844,62.22999954223633,60.86000061035156,61.279998779296875,55.204490661621094,6053400
2020-04-24,61.34000015258789,62.70000076293945,60.97999954223633,62.310001373291016,56.13236618041992,6098000
2020-04-27,62.97999954223633,63.83000183105469,62.810001373291016,63.5,57.204383850097656,6728200
2020-04-28,65.0,65.0,62.779998779296875,63.2400016784668,56.97017288208008,7346600
2020-04-29,63.52000045776367,64.05000305175781,62.52000045776367,62.61000061035156,56.402626037597656,7689300
